"CustomerID","InsuredAge","InsuredZipCode","InsuredGender","InsuredEducationLevel","InsuredOccupation","InsuredHobbies","CapitalGains","CapitalLoss","Country"
"Cust10403",47,444378,"FEMALE","MD","adm-clerical","polo",0,0,"India"
"Cust10404",55,463356,"FEMALE","Masters","priv-house-serv","dancing",0,0,"India"
"Cust10405",44,463356,"FEMALE","Masters","protective-serv","board-games",0,0,"India"
"Cust10406",46,450184,"MALE","Masters","transport-moving","kayaking",0,0,"India"
"Cust10407",52,453407,"MALE","Masters","transport-moving","kayaking",0,-24400,"India"
"Cust10408",38,455689,"MALE","MD","exec-managerial","kayaking",0,0,"India"
"Cust10409",33,455689,"MALE","MD","exec-managerial","paintball",0,0,"India"
"Cust1041",26,456446,"MALE","Associate","tech-support","kayaking",0,-55700,"India"
"Cust10412",44,602289,"MALE","High School","handlers-cleaners","board-games",57900,0,"India"
"Cust10414",38,445120,"MALE","High School","prof-specialty","yachting",0,-65200,"India"
"Cust10417",41,449260,"MALE","JD","craft-repair","polo",33200,-61400,"India"
"Cust10419",34,465252,"MALE","MD","exec-managerial","sleeping",66300,0,"India"
"Cust1042",34,470577,"MALE","Associate","transport-moving","chess",0,-24100,"India"
"Cust10420",40,604289,"MALE","JD","armed-forces","video-games",0,-32600,"India"
"Cust10421",30,604289,"MALE","JD","farming-fishing","video-games",0,-40900,"India"
"Cust10423",39,450368,"FEMALE","Associate","machine-op-inspct","kayaking",0,0,"India"
"Cust10428",33,462250,"MALE","Associate","armed-forces","reading",0,0,"India"
"Cust10429",32,474998,"MALE","Associate","armed-forces","reading",0,0,"India"
"Cust1043",23,441648,"FEMALE","College","prof-specialty","hiking",0,-67400,"India"
"Cust10430",57,436408,"FEMALE","MD","machine-op-inspct","dancing",0,-67800,"India"
"Cust10431",54,436408,"FEMALE","College","machine-op-inspct","dancing",43600,0,"India"
"Cust10432",50,443402,"MALE","College","exec-managerial","camping",0,0,"India"
"Cust10433",47,464230,"MALE","Masters","sales","sleeping",0,0,"India"
"Cust10434",40,440680,"MALE","Associate","machine-op-inspct","yachting",43700,0,"India"
"Cust10436",32,620493,"FEMALE","High School","machine-op-inspct","kayaking",0,0,"India"
"Cust10438",37,475391,"FEMALE","Associate","prof-specialty","video-games",0,-48400,"India"
"Cust10439",36,460801,"FEMALE","Associate","prof-specialty","video-games",0,-48400,"India"
"Cust1044",30,433782,"FEMALE","PhD","transport-moving","reading",49700,-60200,"India"
"Cust10440",37,440720,"MALE","Masters","protective-serv","golf",0,-54600,"India"
"Cust10441",41,608767,"MALE","Masters","protective-serv","yachting",0,-54600,"India"
"Cust10443",32,446971,"MALE","Masters","handlers-cleaners","golf",0,0,"India"
"Cust10444",33,601177,"FEMALE","High School","transport-moving","bungie-jumping",0,-44600,"India"
"Cust10445",39,601177,"FEMALE","High School","transport-moving","bungie-jumping",0,-44600,"India"
"Cust10446",43,451470,NA,"PhD","other-service","dancing",0,0,"India"
"Cust10447",45,451470,"FEMALE","PhD","craft-repair","sleeping",0,0,"India"
"Cust10448",47,612904,"MALE","Associate","adm-clerical","video-games",0,0,"India"
"Cust10449",45,469742,"MALE","Associate","adm-clerical","video-games",0,0,"India"
"Cust10450",48,435534,"FEMALE","Masters","armed-forces","bungie-jumping",0,-78300,"India"
"Cust10452",50,444378,"FEMALE","JD","other-service","base-jumping",44400,0,"India"
"Cust10453",51,442239,"MALE","JD","other-service","base-jumping",0,-71500,"India"
"Cust10454",33,430232,"FEMALE","High School","exec-managerial","golf",79900,-51000,"India"
"Cust10455",33,468986,"FEMALE","High School","exec-managerial","golf",0,0,"India"
"Cust10456",51,619166,"MALE","Associate","tech-support","exercise",0,0,"India"
"Cust10457",51,453719,"MALE","College","armed-forces","bungie-jumping",0,-74400,"India"
"Cust10458",37,614166,"FEMALE","MD","craft-repair","golf",0,-77000,"India"
"Cust10459",35,614166,"FEMALE","MD","adm-clerical","video-games",0,-71200,"India"
"Cust1046",40,459407,"FEMALE","MD","protective-serv","yachting",0,0,"India"
"Cust10460",34,617804,"MALE","High School","exec-managerial","yachting",50700,0,"India"
"Cust10461",36,614187,"FEMALE","High School","exec-managerial","golf",27600,-57600,"India"
"Cust10463",40,613399,"MALE","College","craft-repair","bungie-jumping",0,0,"India"
"Cust10464",31,436784,"MALE","JD","other-service","paintball",57800,-40400,"India"
"Cust10465",31,453400,"MALE","JD","other-service","base-jumping",55400,-53700,"India"
"Cust10466",34,468470,"FEMALE","JD","exec-managerial","sleeping",0,0,"India"
"Cust10467",33,465252,"FEMALE","College","handlers-cleaners","sleeping",0,0,"India"
"Cust10468",42,449557,"MALE","JD","adm-clerical","movies",0,0,"India"
"Cust10469",56,457727,"FEMALE","JD","adm-clerical","movies",0,0,"India"
"Cust1047",33,472573,"FEMALE","Associate","other-service","polo",35300,0,"India"
"Cust10471",27,613327,"FEMALE","High School","armed-forces","bungie-jumping",0,-49500,"India"
"Cust10472",35,614941,"MALE","Associate","handlers-cleaners","kayaking",0,0,"India"
"Cust10474",35,440680,"MALE","Masters","machine-op-inspct","basketball",82100,0,"India"
"Cust10475",33,610989,"MALE","Masters","machine-op-inspct","basketball",55100,0,"India"
"Cust10478",35,439269,"FEMALE","JD","sales","dancing",0,-67800,"India"
"Cust1048",47,433473,"MALE","College","other-service","kayaking",0,0,"India"
"Cust10480",49,478486,"MALE","College","exec-managerial","sleeping",42700,0,"India"
"Cust10481",56,478486,"FEMALE","College","exec-managerial","exercise",42700,0,"India"
"Cust10482",48,466498,"MALE","High School","farming-fishing","skydiving",0,0,"India"
"Cust10484",48,430878,"FEMALE","PhD","priv-house-serv","video-games",0,-33800,"India"
"Cust10485",45,438584,"FEMALE","PhD","priv-house-serv","video-games",42200,0,"India"
"Cust10487",33,460801,"FEMALE","High School","prof-specialty","board-games",41300,-42000,"India"
"Cust10488",34,448913,"FEMALE","College","prof-specialty","paintball",38900,-48700,"India"
"Cust10489",42,448913,"FEMALE","College","prof-specialty","hiking",38900,-48700,"India"
"Cust1049",34,446326,"FEMALE","PhD","protective-serv","dancing",0,0,"India"
"Cust10490",35,464743,"MALE","JD","other-service","hiking",0,0,"India"
"Cust10492",37,459630,"MALE","Masters","machine-op-inspct","sleeping",0,-39800,"India"
"Cust10493",36,459630,"MALE","Masters","machine-op-inspct","sleeping",0,-39800,"India"
"Cust10494",52,439929,"MALE","JD","exec-managerial","bungie-jumping",0,0,"India"
"Cust10495",54,439929,"MALE","JD","exec-managerial","bungie-jumping",0,0,"India"
"Cust10496",45,618862,"FEMALE","MD","craft-repair","board-games",0,-41300,"India"
"Cust10498",43,434150,"FEMALE","Masters","other-service","skydiving",37800,0,"India"
"Cust10499",41,605490,"FEMALE","Masters","other-service","skydiving",37800,0,"India"
"Cust1050",35,435481,"FEMALE","Masters","exec-managerial","movies",0,-40300,"India"
"Cust10500",31,604333,"FEMALE","PhD","other-service","movies",46500,0,"India"
"Cust10501",32,460579,"FEMALE","Masters","other-service","dancing",46500,0,"India"
"Cust10503",29,442142,"FEMALE","College","farming-fishing","exercise",0,-85900,"India"
"Cust10504",39,608807,"MALE","College","armed-forces","polo",40900,0,"India"
"Cust10505",38,603993,"MALE","College","adm-clerical","polo",40900,0,"India"
"Cust10506",29,433153,"MALE","High School","other-service","exercise",0,0,"India"
"Cust10509",31,444797,"MALE","JD","transport-moving","sleeping",0,-45700,"India"
"Cust1051",59,477310,"MALE","MD","other-service","bungie-jumping",0,0,"India"
"Cust10510",31,436784,"MALE","JD","other-service","base-jumping",55400,-53700,"India"
"Cust10511",32,436784,"MALE","JD","other-service","paintball",57800,-40400,"India"
"Cust10512",45,605490,"FEMALE","High School","other-service","skydiving",44500,-61400,"India"
"Cust10513",42,430621,"FEMALE","Masters","machine-op-inspct","skydiving",44500,-61400,"India"
"Cust10517",55,472236,"MALE","High School","protective-serv","hiking",31400,-64500,"India"
"Cust10518",41,602500,"MALE","Associate","armed-forces","bungie-jumping",0,0,"India"
"Cust10520",28,614867,"MALE","Associate","other-service","skydiving",0,0,"India"
"Cust10522",45,613945,"MALE","High School","other-service","golf",26700,-47200,"India"
"Cust10524",43,432699,"MALE","Associate","tech-support","golf",0,0,"India"
"Cust10525",37,606283,"FEMALE","Associate","tech-support","board-games",0,0,"India"
"Cust10526",43,613119,"MALE","JD","transport-moving","video-games",0,0,"India"
"Cust10527",43,613119,"MALE","College","transport-moving","video-games",52500,0,"India"
"Cust10528",45,612546,"FEMALE","High School","craft-repair","bungie-jumping",0,-61400,"India"
"Cust10529",46,612546,"MALE","High School","exec-managerial","yachting",0,-61400,"India"
"Cust1053",39,603993,"MALE","College","armed-forces","basketball",0,0,"India"
"Cust10530",42,613849,"MALE","PhD","armed-forces","camping",0,-36300,"India"
"Cust10531",42,600983,"MALE","PhD","priv-house-serv","camping",0,-36300,"India"
"Cust10532",48,603827,"MALE","PhD","handlers-cleaners","bungie-jumping",45100,-32800,"India"
"Cust10533",42,464874,"MALE","PhD","armed-forces","bungie-jumping",45100,-32800,"India"
"Cust10535",35,615229,"MALE","JD","prof-specialty","golf",0,0,"India"
"Cust10536",35,613587,"MALE","High School","machine-op-inspct","yachting",14100,-59400,"India"
"Cust10538",32,440961,"FEMALE","PhD","farming-fishing","reading",0,0,"India"
"Cust10539",30,435371,"FEMALE","PhD","farming-fishing","reading",0,0,"India"
"Cust1054",40,437818,"FEMALE","JD","priv-house-serv","movies",88400,-46500,"India"
"Cust10541",47,619892,"FEMALE","High School","craft-repair","movies",46700,-72500,"India"
"Cust10542",36,472634,"MALE","College","transport-moving","kayaking",63100,-13800,"India"
"Cust10543",39,472634,"MALE","PhD","transport-moving","base-jumping",63100,-50600,"India"
"Cust10544",36,459537,"FEMALE","Associate","tech-support","sleeping",0,0,"India"
"Cust10545",35,457234,"FEMALE","Associate","protective-serv","hiking",83600,-35900,"India"
"Cust10546",31,474758,"FEMALE","Associate","other-service","movies",39900,-44000,"India"
"Cust10547",31,442335,"FEMALE","Associate","other-service","movies",39900,-44000,"India"
"Cust10548",44,612102,"MALE","MD","tech-support","camping",0,-55800,"India"
"Cust1055",39,478423,"MALE","PhD","machine-op-inspct","movies",47600,-39600,"India"
"Cust10550",44,602670,"FEMALE","Masters","handlers-cleaners","exercise",0,0,"India"
"Cust10551",43,602670,"FEMALE","Masters","handlers-cleaners","exercise",0,0,"India"
"Cust10552",31,446174,"MALE","JD","protective-serv","base-jumping",0,0,"India"
"Cust10554",49,612506,"FEMALE","Masters","handlers-cleaners","paintball",0,-59500,"India"
"Cust10555",42,612506,"FEMALE","Masters","handlers-cleaners","paintball",0,-59500,"India"
"Cust10556",29,612664,"MALE","MD","prof-specialty","exercise",67900,0,"India"
"Cust10558",29,441726,"MALE","Masters","handlers-cleaners","golf",0,0,"India"
"Cust10561",42,454529,"FEMALE","Masters","exec-managerial","board-games",0,0,"India"
"Cust10562",43,437422,"MALE","Associate","exec-managerial","golf",0,-36000,"India"
"Cust10563",45,606283,"MALE","Associate","exec-managerial","board-games",0,-36000,"India"
"Cust10564",42,619470,"MALE","Associate","craft-repair","dancing",66100,0,"India"
"Cust10565",36,618655,"MALE","Associate","craft-repair","golf",66100,-31400,"India"
"Cust10567",33,442666,"FEMALE","Masters","priv-house-serv","skydiving",0,-47100,"India"
"Cust10568",28,613931,"MALE","Associate","prof-specialty","skydiving",0,0,"India"
"Cust1057",56,606714,"FEMALE","PhD","prof-specialty","chess",36100,-55000,"India"
"Cust10572",42,450702,"FEMALE","College","tech-support","dancing",0,0,"India"
"Cust10573",40,450702,"FEMALE","College","tech-support","movies",0,0,"India"
"Cust10575",36,600418,"MALE","PhD","machine-op-inspct","sleeping",58600,-28700,"India"
"Cust10576",29,603733,"FEMALE","MD","priv-house-serv","paintball",28600,0,"India"
"Cust10577",26,600313,"FEMALE","MD","prof-specialty","camping",0,0,"India"
"Cust10578",42,465136,"FEMALE","PhD","transport-moving","polo",67800,0,"India"
"Cust1058",32,464691,"FEMALE","Masters","adm-clerical","hiking",0,0,"India"
"Cust10580",27,453193,"FEMALE","JD","prof-specialty","bungie-jumping",10000,0,"India"
"Cust10581",34,453193,"FEMALE","Associate","prof-specialty","hiking",10000,-49300,"India"
"Cust10583",37,608963,"FEMALE","PhD","craft-repair","camping",0,0,"India"
"Cust10584",36,454139,"MALE","JD","armed-forces","basketball",0,0,"India"
"Cust10585",35,617721,"FEMALE","JD","armed-forces","exercise",0,0,"India"
"Cust10586",51,447560,"FEMALE","MD","exec-managerial","exercise",51500,0,"India"
"Cust10588",44,444378,"MALE","JD","prof-specialty","dancing",0,0,"India"
"Cust10589",47,444378,"MALE","JD","prof-specialty","dancing",0,0,"India"
"Cust1059",39,431683,"MALE","PhD","other-service","yachting",56600,-45800,"India"
"Cust10590",33,616583,"FEMALE","High School","exec-managerial","exercise",61600,0,"India"
"Cust10591",32,472475,"FEMALE","High School","priv-house-serv","exercise",0,0,"India"
"Cust10592",43,476978,"FEMALE","College","prof-specialty","golf",0,-19700,"India"
"Cust10593",45,455913,"FEMALE","College","handlers-cleaners","kayaking",0,-51400,"India"
"Cust10595",42,457722,"FEMALE","Associate","adm-clerical","polo",0,-50400,"India"
"Cust10596",50,459407,"FEMALE","MD","protective-serv","yachting",0,-61000,"India"
"Cust10597",47,459407,"FEMALE","MD","craft-repair","yachting",0,0,"India"
"Cust10598",33,471786,"FEMALE","College","adm-clerical","chess",0,0,"India"
"Cust1060",36,431725,"FEMALE","MD","adm-clerical","kayaking",94800,-58500,"India"
"Cust10600",42,438584,"FEMALE","Masters","armed-forces","video-games",0,0,"India"
"Cust10601",51,438584,"FEMALE","PhD","armed-forces","video-games",38200,0,"India"
"Cust10602",34,615218,"MALE","MD","prof-specialty","skydiving",0,0,"India"
"Cust10603",32,603381,"MALE","PhD","sales","skydiving",0,0,"India"
"Cust10604",45,477636,"FEMALE","MD","transport-moving","cross-fit",52900,0,"India"
"Cust10605",46,606249,"FEMALE","MD","machine-op-inspct","cross-fit",52900,0,"India"
"Cust10606",44,616161,"FEMALE","MD","tech-support","kayaking",0,-54700,"India"
"Cust10607",41,616161,"FEMALE","MD","other-service","kayaking",0,-45100,"India"
"Cust10608",31,474758,"FEMALE","Associate","priv-house-serv","movies",39900,-55900,"India"
"Cust1061",34,609216,"MALE","PhD","machine-op-inspct","base-jumping",36900,0,"India"
"Cust10610",44,604952,"FEMALE","PhD","prof-specialty","paintball",0,-51000,"India"
"Cust10612",58,441533,"MALE","PhD","machine-op-inspct","golf",0,0,"India"
"Cust10614",60,449557,"MALE","JD","sales","exercise",0,-40000,"India"
"Cust10616",38,468433,"FEMALE","JD","armed-forces","camping",49600,-49200,"India"
"Cust10617",36,468433,"FEMALE","MD","protective-serv","camping",49600,-49200,"India"
"Cust10618",54,615220,"MALE","High School","farming-fishing","cross-fit",0,0,"India"
"Cust1062",44,452787,"MALE","JD","handlers-cleaners","basketball",69100,0,"India"
"Cust10621",33,474324,"MALE","Masters","adm-clerical","yachting",40000,-43400,"India"
"Cust10622",31,441298,"MALE","College","machine-op-inspct","video-games",51000,0,"India"
"Cust10623",31,442206,"MALE","College","machine-op-inspct","video-games",51000,0,"India"
"Cust10625",57,446606,"MALE","JD","prof-specialty","camping",67600,0,"India"
"Cust10626",38,447976,"FEMALE","High School","protective-serv","polo",44000,-20800,"India"
"Cust10628",35,440757,"FEMALE","JD","armed-forces","kayaking",72600,0,"India"
"Cust10630",42,614948,"FEMALE","High School","armed-forces","yachting",21200,0,"India"
"Cust10631",37,462767,"FEMALE","High School","handlers-cleaners","basketball",0,0,"India"
"Cust10632",35,471785,"MALE","JD","priv-house-serv","hiking",26900,0,"India"
"Cust10633",31,471785,"FEMALE","JD","adm-clerical","hiking",26900,0,"India"
"Cust10634",24,601397,"FEMALE","JD","tech-support","sleeping",51400,0,"India"
"Cust10635",36,601397,"FEMALE","PhD","tech-support","sleeping",51400,-47100,"India"
"Cust10636",28,477636,"FEMALE","MD","transport-moving","board-games",0,0,"India"
"Cust10637",43,477636,"FEMALE","MD","transport-moving","movies",0,-74800,"India"
"Cust10638",41,471785,"FEMALE","JD","adm-clerical","hiking",46300,0,"India"
"Cust10639",60,471785,"FEMALE","High School","adm-clerical","hiking",49900,0,"India"
"Cust1064",42,435489,"MALE","JD","transport-moving","video-games",0,-49000,"India"
"Cust10640",29,468515,"MALE","JD","armed-forces","movies",0,0,"India"
"Cust10641",35,468515,"MALE","JD","armed-forces","movies",0,-48500,"India"
"Cust10642",43,460742,"FEMALE","JD","prof-specialty","bungie-jumping",37300,-52600,"India"
"Cust10643",42,460742,"FEMALE","JD","prof-specialty","bungie-jumping",37300,-31700,"India"
"Cust10644",36,614169,"MALE","PhD","transport-moving","polo",67800,0,"India"
"Cust10646",43,601425,"FEMALE","MD","tech-support","hiking",73000,-33100,"India"
"Cust10647",42,601425,"FEMALE","Associate","adm-clerical","hiking",38700,-37900,"India"
"Cust1065",42,450149,"MALE","PhD","sales","chess",62400,0,"India"
"Cust10650",35,613842,"MALE","PhD","machine-op-inspct","yachting",67200,-44500,"India"
"Cust10652",26,435632,"FEMALE","MD","tech-support","kayaking",0,-45100,"India"
"Cust10653",29,435632,"FEMALE","MD","tech-support","dancing",0,-45100,"India"
"Cust10654",53,443462,"FEMALE","High School","protective-serv","yachting",53000,0,"India"
"Cust10655",61,617699,"FEMALE","High School","farming-fishing","bungie-jumping",49600,0,"India"
