CustomerID,ReportedFraud
Cust13671,N
Cust3738,Y
Cust22616,Y
Cust28610,N
Cust20493,N
Cust12753,N
Cust36073,N
Cust1646,N
Cust31915,N
Cust24546,N
Cust1659,N
Cust8073,Y
Cust24932,N
Cust11050,N
Cust8333,N
Cust3911,Y
Cust30094,Y
Cust19993,N
Cust37048,N
Cust6502,Y
Cust38473,N
Cust14254,Y
Cust7115,Y
Cust28615,N
Cust1018,N
Cust14536,N
Cust10195,N
Cust37292,N
Cust36132,N
Cust5718,Y
Cust22317,Y
Cust9250,N
Cust37519,Y
Cust8353,N
Cust30805,N
Cust7046,Y
Cust26699,N
Cust9570,N
Cust23395,N
Cust24948,N
Cust5881,Y
Cust32822,N
Cust10607,N
Cust15528,N
Cust26559,Y
Cust24244,N
Cust7943,Y
Cust4154,Y
Cust21545,N
Cust33569,N
Cust4878,Y
Cust32580,N
Cust31339,N
Cust14995,N
Cust3007,Y
Cust19106,N
Cust25285,N
Cust1742,Y
Cust1851,N
Cust8387,N
Cust15373,N
Cust19081,N
Cust33797,N
Cust30472,N
Cust1441,N
Cust12337,N
Cust6975,Y
Cust22290,Y
Cust32609,N
Cust38231,N
Cust18064,Y
Cust11173,Y
Cust29862,N
Cust37902,N
Cust22087,Y
Cust21084,N
Cust9769,N
Cust6684,Y
Cust29891,N
Cust27024,N
Cust1518,Y
Cust8541,N
Cust17151,N
Cust32346,N
Cust30607,N
Cust11668,N
Cust9614,N
Cust29431,N
Cust38717,N
Cust8748,N
Cust18876,Y
Cust29923,N
Cust36533,N
Cust32988,N
Cust26029,N
Cust25538,N
Cust30622,N
Cust24981,N
Cust30098,N
Cust10154,N
Cust7996,Y
Cust23552,Y
Cust13932,Y
Cust38991,N
Cust28010,N
Cust39391,N
Cust11251,N
Cust39385,N
Cust34080,Y
Cust35662,N
Cust38788,N
Cust26691,N
Cust5449,Y
Cust16936,N
Cust10903,N
Cust20525,N
Cust32001,Y
Cust20488,N
Cust6125,Y
Cust35960,N
Cust21311,N
Cust26050,N
Cust23862,N
Cust3587,Y
Cust26175,N
Cust1051,N
Cust31407,N
Cust17824,N
Cust3489,Y
Cust19849,N
Cust4713,Y
Cust38429,Y
Cust25390,N
Cust12377,N
Cust29249,Y
Cust29307,N
Cust7908,Y
Cust21168,N
Cust32210,N
Cust5889,Y
Cust29147,N
Cust33039,N
Cust1299,N
Cust38857,N
Cust2669,Y
Cust17435,N
Cust23734,N
Cust3968,N
Cust8640,N
Cust32402,N
Cust19407,N
Cust37206,N
Cust18194,Y
Cust22308,Y
Cust17841,N
Cust5772,N
Cust23819,N
Cust14576,N
Cust4986,Y
Cust21573,N
Cust8487,Y
Cust14748,N
Cust21964,Y
Cust18172,Y
Cust11528,N
Cust36113,N
Cust1663,N
Cust23042,N
Cust20769,N
Cust9734,N
Cust28013,N
Cust7773,Y
Cust18446,Y
Cust34468,N
Cust7286,Y
Cust2857,Y
Cust23067,N
Cust1374,Y
Cust27826,N
Cust24767,N
Cust19115,N
Cust15235,N
Cust39004,N
Cust28698,N
Cust2832,Y
Cust29705,N
Cust34210,N
Cust31253,N
Cust30439,N
Cust11743,N
Cust28798,N
Cust29535,N
Cust30906,N
Cust30683,N
Cust12736,N
Cust12582,N
Cust3285,Y
Cust37611,N
Cust9954,N
Cust36054,N
Cust8155,N
Cust7685,Y
Cust26595,N
Cust28695,N
Cust22576,Y
Cust27243,N
Cust1247,N
Cust27901,N
Cust6647,Y
Cust27546,N
Cust24532,N
Cust11072,N
Cust11254,N
Cust11574,N
Cust15350,N
Cust25592,N
Cust36787,N
Cust19326,N
Cust35086,N
Cust27342,N
Cust19603,N
Cust10578,N
Cust8141,N
Cust12226,N
Cust37793,N
Cust14498,N
Cust31794,N
Cust37842,N
Cust18560,Y
Cust14519,N
Cust35367,N
Cust17043,N
Cust18902,Y
Cust27669,N
Cust25750,N
Cust22406,Y
Cust35757,N
Cust28542,N
Cust15157,N
Cust7653,Y
Cust1812,N
Cust14330,Y
Cust17064,N
Cust22621,Y
Cust21944,N
Cust20051,N
Cust11474,N
Cust5649,Y
Cust28886,N
Cust17332,N
Cust39154,N
Cust25517,N
Cust28009,N
Cust36045,Y
Cust31511,N
Cust14810,N
Cust20679,N
Cust6234,Y
Cust16248,N
Cust34912,N
Cust25243,N
Cust14693,N
Cust32416,N
Cust14581,N
Cust23793,N
Cust24978,N
Cust30676,N
Cust18337,N
Cust25405,N
Cust15493,N
Cust38469,N
Cust15195,N
Cust12931,N
Cust4114,Y
Cust19976,N
Cust34956,N
Cust23326,N
Cust24883,N
Cust15298,N
Cust14795,N
Cust9871,N
Cust27068,N
Cust26350,N
Cust30448,N
Cust24843,N
Cust11847,Y
Cust10179,N
Cust17359,N
Cust38227,N
Cust18868,Y
Cust29855,N
Cust30186,N
Cust7699,Y
Cust16341,N
Cust34987,N
Cust18039,Y
Cust2086,Y
Cust10117,N
Cust7886,Y
Cust24527,N
Cust7893,Y
Cust16523,N
Cust13697,N
Cust18314,Y
Cust32562,N
Cust2914,Y
Cust23804,N
Cust34175,Y
Cust29036,N
Cust29559,Y
Cust17390,N
Cust13430,N
Cust34414,N
Cust3030,Y
Cust6184,Y
Cust6499,Y
Cust34687,N
Cust24412,N
Cust15792,N
Cust24426,N
Cust9750,N
Cust5004,Y
Cust4553,Y
Cust37025,N
Cust1662,N
Cust11644,N
Cust25870,N
Cust29562,N
Cust13201,N
Cust6158,Y
Cust15392,N
Cust5085,Y
Cust14233,Y
Cust31956,N
Cust35974,Y
Cust3533,Y
Cust3228,Y
Cust13831,Y
Cust38199,N
Cust3047,Y
Cust37704,N
Cust15629,N
Cust10340,N
Cust20713,N
Cust18931,Y
Cust37331,N
Cust5514,Y
Cust14232,Y
Cust4772,Y
Cust30042,N
Cust23255,N
Cust35417,N
Cust27280,N
Cust23062,N
Cust6675,N
Cust11622,N
Cust15076,N
Cust3307,Y
Cust34094,N
Cust13588,N
Cust25379,N
Cust31256,N
Cust23145,N
Cust7564,Y
Cust32465,N
Cust1509,N
Cust19970,N
Cust13128,N
Cust1089,N
Cust20275,Y
Cust34570,N
Cust6451,Y
Cust2376,Y
Cust27281,N
Cust8843,N
Cust30840,N
Cust21694,N
Cust24052,N
Cust6578,Y
Cust32531,N
Cust15645,N
Cust16736,Y
Cust38998,N
Cust37706,N
Cust8762,N
Cust19298,N
Cust16946,N
Cust26345,N
Cust27258,N
Cust17271,N
Cust3524,N
Cust10811,N
Cust33530,N
Cust3781,Y
Cust9544,Y
Cust31895,N
Cust18927,Y
Cust17217,N
Cust38697,N
Cust10812,Y
Cust38107,N
Cust27323,N
Cust24398,N
Cust5372,Y
Cust15440,N
Cust22523,Y
Cust14564,N
Cust7997,Y
Cust28582,Y
Cust25591,N
Cust36811,N
Cust6494,Y
Cust27036,N
Cust3326,Y
Cust15979,N
Cust1165,N
Cust15041,N
Cust13280,N
Cust9830,N
Cust22804,N
Cust30956,N
Cust33365,N
Cust20773,N
Cust6583,Y
Cust9864,N
Cust15322,N
Cust22194,Y
Cust19985,N
Cust37199,N
Cust8380,N
Cust23290,N
Cust6808,Y
Cust14110,N
Cust30820,N
Cust33250,N
Cust29528,N
Cust7708,Y
Cust11498,N
Cust7472,Y
Cust34615,N
Cust24424,N
Cust15053,Y
Cust24823,N
Cust16153,N
Cust24086,N
Cust37104,N
Cust11663,N
Cust20744,N
Cust9966,N
Cust11328,N
Cust36146,N
Cust6426,Y
Cust31820,N
Cust10288,N
Cust25378,N
Cust33658,N
Cust10930,N
Cust37910,N
Cust3464,Y
Cust18715,Y
Cust8750,N
Cust32167,N
Cust15679,Y
Cust32104,N
Cust38085,N
Cust35778,N
Cust32634,N
Cust29516,N
Cust23308,N
Cust14235,N
Cust37064,N
Cust3365,Y
Cust36012,N
Cust10604,N
Cust15757,N
Cust29751,N
Cust12660,Y
Cust33336,N
Cust28596,N
Cust1933,N
Cust9292,Y
Cust32192,N
Cust1535,N
Cust13579,N
Cust27596,N
Cust13404,N
Cust13081,N
Cust31107,N
Cust28603,N
Cust20077,Y
Cust18773,Y
Cust3086,Y
Cust37397,N
Cust9189,N
Cust7497,Y
Cust10729,N
Cust9484,Y
Cust20838,N
Cust38189,N
Cust16079,N
Cust36223,N
Cust38316,N
Cust25562,N
Cust31370,N
Cust20716,N
Cust25367,N
Cust5675,Y
Cust18091,Y
Cust10740,N
Cust6567,N
Cust18571,Y
Cust3156,Y
Cust12485,N
Cust6642,Y
Cust4802,Y
Cust38612,N
Cust23986,N
Cust3574,Y
Cust19883,N
Cust19539,N
Cust7723,Y
Cust7279,Y
Cust9214,N
Cust35117,N
Cust20828,N
Cust17784,N
Cust30357,N
Cust21217,N
Cust11924,N
Cust7086,Y
Cust32667,N
Cust38402,N
Cust25209,Y
Cust14151,N
Cust32409,Y
Cust10657,N
Cust15368,N
Cust3958,Y
Cust15044,N
Cust18519,Y
Cust18037,Y
Cust20270,N
Cust17286,N
Cust11006,N
Cust4213,N
Cust6254,Y
Cust5653,Y
Cust24926,N
Cust24411,N
Cust11651,N
Cust21848,N
Cust3975,Y
Cust22217,Y
Cust2657,Y
Cust2737,Y
Cust15605,N
Cust27730,N
Cust8684,N
Cust30215,Y
Cust2794,Y
Cust17492,N
Cust4142,Y
Cust16534,N
Cust23883,N
Cust39107,N
Cust1784,N
Cust19598,N
Cust8579,N
Cust30373,N
Cust38212,N
Cust25706,N
Cust39426,N
Cust15563,N
Cust30436,N
Cust33781,N
Cust16259,N
Cust28711,N
Cust32094,N
Cust4768,Y
Cust20710,N
Cust27987,N
Cust10164,N
Cust22176,Y
Cust9157,N
Cust30053,N
Cust36917,N
Cust13878,N
Cust31819,N
Cust16631,N
Cust29301,N
Cust32860,N
Cust27374,N
Cust22152,Y
Cust25578,N
Cust17590,N
Cust24933,N
Cust12604,N
Cust18473,Y
Cust28219,N
Cust10716,N
Cust16940,N
Cust30923,N
Cust33572,N
Cust35540,N
Cust12407,N
Cust13246,N
Cust5724,Y
Cust5162,Y
Cust9186,N
Cust31364,N
Cust1514,Y
Cust4409,Y
Cust4839,Y
Cust15562,Y
Cust12411,N
Cust2861,Y
Cust22009,Y
Cust25123,N
Cust25272,N
Cust35596,N
Cust37067,N
Cust19279,N
Cust33987,N
Cust26297,N
Cust12178,N
Cust11237,N
Cust17806,N
Cust17175,N
Cust23877,N
Cust28060,N
Cust33448,N
Cust17884,N
Cust39423,N
Cust25854,N
Cust18634,Y
Cust20509,N
Cust3182,Y
Cust33913,N
Cust28769,N
Cust3886,Y
Cust2344,Y
Cust16746,Y
Cust25462,N
Cust2246,Y
Cust1813,Y
Cust4916,Y
Cust25308,N
Cust10458,N
Cust5570,Y
Cust22298,Y
Cust10264,N
Cust6914,Y
Cust22395,Y
Cust7105,Y
Cust14583,N
Cust28457,N
Cust36078,N
Cust16365,N
Cust3333,Y
Cust8104,Y
Cust10332,N
Cust18434,Y
Cust25459,N
Cust4965,Y
Cust7435,Y
Cust16891,N
Cust9288,Y
Cust31180,N
Cust4031,Y
Cust9969,N
Cust30008,N
Cust17362,N
Cust4571,Y
Cust36340,N
Cust20250,N
Cust17456,N
Cust31576,N
Cust34139,N
Cust25259,N
Cust38332,N
Cust32144,N
Cust15297,N
Cust10397,N
Cust38410,N
Cust13304,N
Cust20241,N
Cust24252,N
Cust30197,N
Cust21126,N
Cust29022,N
Cust37211,N
Cust9589,N
Cust22529,Y
Cust29863,N
Cust26257,N
Cust13583,N
Cust9338,Y
Cust24620,N
Cust34605,N
Cust36085,N
Cust22810,Y
Cust10487,N
Cust34374,N
Cust12242,N
Cust27442,N
Cust14020,Y
Cust32153,N
Cust11837,Y
Cust3616,Y
Cust31720,N
Cust18006,Y
Cust15257,N
Cust11901,N
Cust10499,N
Cust37313,N
Cust18583,Y
Cust11816,Y
Cust21406,N
Cust29015,N
Cust36355,N
Cust21150,N
Cust14419,Y
Cust3535,Y
Cust38745,N
Cust7111,Y
Cust31455,Y
Cust18323,Y
Cust31017,N
Cust24763,N
Cust16453,N
Cust2986,Y
Cust6623,Y
Cust16525,N
Cust24242,N
Cust21122,Y
Cust11114,N
Cust1325,Y
Cust23731,N
Cust11550,N
Cust10869,N
Cust15683,N
Cust22382,Y
Cust29268,N
Cust8767,Y
Cust26196,N
Cust34637,N
Cust15536,N
Cust37625,N
Cust8162,N
Cust17659,N
Cust20150,N
Cust35863,N
Cust18333,Y
Cust4736,Y
Cust14857,N
Cust17087,N
Cust30497,Y
Cust18416,Y
Cust3315,Y
Cust34302,N
Cust18588,Y
Cust28743,N
Cust4469,Y
Cust33187,Y
Cust37636,N
Cust4621,Y
Cust19643,Y
Cust31294,Y
Cust37932,Y
Cust31795,N
Cust33997,N
Cust2030,Y
Cust31849,N
Cust25179,N
Cust31277,N
Cust3571,N
Cust3954,Y
Cust27255,N
Cust15173,N
Cust18820,Y
Cust14401,Y
Cust17771,N
Cust33653,N
Cust30514,N
Cust24797,N
Cust30748,N
Cust8669,N
Cust20797,N
Cust35209,N
Cust30769,N
Cust35326,N
Cust1585,N
Cust22964,N
Cust6133,Y
Cust22339,Y
Cust12536,N
Cust2731,Y
Cust8849,N
Cust8749,Y
Cust27965,N
Cust31741,N
Cust26362,N
Cust4735,Y
Cust13006,N
Cust26247,N
Cust35572,N
Cust38436,N
Cust39471,N
Cust36523,N
Cust15025,N
Cust33854,N
Cust34825,N
Cust9869,N
Cust4148,Y
Cust2274,Y
Cust5906,Y
Cust9144,N
Cust16373,N
Cust29305,N
Cust15079,N
Cust26976,N
Cust23490,N
Cust37030,N
Cust2840,Y
Cust24915,N
Cust16285,N
Cust2542,Y
Cust17596,N
Cust20261,N
Cust38320,N
Cust24176,N
Cust25438,N
Cust37224,N
Cust10338,N
Cust20098,N
Cust12814,N
Cust36881,N
Cust25387,N
Cust27387,N
Cust22913,Y
Cust24841,N
Cust13752,N
Cust11015,N
Cust9387,Y
Cust12531,N
Cust21806,N
Cust34863,N
Cust34270,N
Cust8821,N
Cust6049,Y
Cust14676,N
Cust25824,N
Cust28443,N
Cust4982,Y
Cust36770,N
Cust27403,N
Cust22550,Y
Cust27823,N
Cust36008,N
Cust30478,N
Cust13393,Y
Cust16267,N
Cust37486,N
Cust25646,N
Cust35368,N
Cust36702,N
Cust19690,N
Cust17399,N
Cust8998,N
Cust22200,Y
Cust38910,N
Cust14096,N
Cust15155,N
Cust30832,N
Cust16073,N
Cust31681,N
Cust26706,N
Cust34196,N
Cust20979,Y
Cust1363,N
Cust23124,N
Cust27704,Y
Cust34148,Y
Cust1563,N
Cust29130,N
Cust26304,N
Cust5097,Y
Cust4161,Y
Cust14987,N
Cust20022,N
Cust32774,N
Cust34890,Y
Cust26628,N
Cust17394,N
Cust15409,N
Cust20309,N
Cust11465,N
Cust31833,N
Cust34333,N
Cust18103,Y
Cust25225,N
Cust11444,N
Cust13204,N
Cust39247,N
Cust30054,N
Cust30887,N
Cust25029,N
Cust19119,N
Cust5385,Y
Cust10752,N
Cust1578,Y
Cust6331,Y
Cust36066,N
Cust7341,Y
Cust18498,Y
Cust28974,N
Cust12356,N
Cust8385,N
Cust38696,N
Cust38990,Y
Cust1037,Y
Cust8599,N
Cust29788,N
Cust21819,N
Cust33108,N
Cust11370,N
Cust31411,N
Cust17516,N
Cust18893,Y
Cust33885,N
Cust9128,N
Cust22562,Y
Cust32293,N
Cust9689,N
Cust27660,N
Cust24827,Y
Cust14139,N
Cust11016,N
Cust15395,N
Cust36019,N
Cust14638,N
Cust12424,N
Cust7814,Y
Cust23592,N
Cust37811,N
Cust20762,N
Cust24472,N
Cust23464,N
Cust21453,Y
Cust4733,Y
Cust4811,Y
Cust19125,N
Cust33744,N
Cust17058,N
Cust5173,Y
Cust12093,N
Cust6905,Y
Cust16843,N
Cust20369,N
Cust13964,N
Cust29016,N
Cust31429,N
Cust7167,Y
Cust16317,N
Cust36574,N
Cust30160,N
Cust6785,Y
Cust24378,Y
Cust33567,N
Cust12469,N
Cust30512,N
Cust16982,N
Cust4400,Y
Cust3642,Y
Cust37856,N
Cust7302,Y
Cust23570,N
Cust9811,N
Cust26246,N
Cust2622,N
Cust21174,N
Cust12191,N
Cust3970,Y
Cust19682,N
Cust28430,N
Cust6252,Y
Cust13413,N
Cust27686,N
Cust4249,Y
Cust3839,Y
Cust39417,N
Cust7477,Y
Cust15436,N
Cust13947,N
Cust13847,N
Cust2405,Y
Cust35277,N
Cust39396,N
Cust23866,N
Cust3632,Y
Cust25228,N
Cust32062,N
Cust34666,N
Cust32215,N
Cust37553,N
Cust20129,N
Cust15941,N
Cust1304,N
Cust10480,N
Cust39331,N
Cust35874,N
Cust12528,N
Cust13307,N
Cust15651,N
Cust27181,N
Cust33897,N
Cust13841,N
Cust13361,N
Cust27946,N
Cust19440,N
Cust24311,N
Cust13849,N
Cust9276,Y
Cust33802,N
Cust24995,N
Cust31843,N
Cust19372,N
Cust31553,N
Cust22185,Y
Cust7498,Y
Cust23407,N
Cust33106,N
Cust19130,N
Cust33994,N
Cust28674,N
Cust10796,N
Cust2178,Y
Cust24318,N
Cust23101,N
Cust27692,N
Cust38032,N
Cust34865,N
Cust12124,N
Cust13816,N
Cust2006,Y
Cust20023,Y
Cust33779,N
Cust14594,N
Cust6416,Y
Cust37753,N
Cust28958,N
Cust39205,N
Cust10303,N
Cust3547,Y
Cust3947,Y
Cust13596,N
Cust25121,N
Cust3189,Y
Cust25108,N
Cust38401,N
Cust23018,N
Cust28392,N
Cust31216,N
Cust19271,N
Cust38947,Y
Cust14501,N
Cust28082,N
Cust18208,N
Cust12389,N
Cust34747,N
Cust29676,N
Cust20805,N
Cust8132,N
Cust29144,N
Cust7806,Y
Cust22554,Y
Cust33309,N
Cust3684,Y
Cust4110,Y
Cust14237,Y
Cust11440,N
Cust6763,Y
Cust22633,Y
Cust33063,N
Cust27059,N
Cust22549,Y
Cust33305,N
Cust38546,N
Cust1393,N
Cust21903,N
Cust35617,N
Cust16991,N
Cust30129,N
Cust22248,Y
Cust29586,N
Cust28304,N
Cust32517,N
Cust36397,N
Cust2471,Y
Cust21995,Y
Cust36670,N
Cust26619,N
Cust34040,N
Cust37533,N
Cust24273,Y
Cust23158,N
Cust37582,N
Cust33566,N
Cust9843,N
Cust32689,N
Cust34249,N
Cust18487,Y
Cust18951,N
Cust16464,N
Cust5117,Y
Cust18787,Y
Cust26151,N
Cust11189,N
Cust3598,Y
Cust23130,N
Cust24909,N
Cust4689,Y
Cust22632,Y
Cust34164,N
Cust35388,N
Cust16721,Y
Cust11831,Y
Cust2074,Y
Cust32151,N
Cust34871,N
Cust31154,N
Cust4774,Y
Cust10114,N
Cust22256,Y
Cust30849,N
Cust13209,N
Cust10488,N
Cust9129,N
Cust34137,N
Cust9079,N
Cust20523,N
Cust18636,Y
Cust17887,N
Cust5562,Y
Cust26101,N
Cust32486,Y
Cust4095,Y
Cust29715,N
Cust18502,Y
Cust8365,Y
Cust9124,N
Cust11419,N
Cust30509,N
Cust37604,N
Cust13855,N
Cust5401,Y
Cust11322,N
Cust15522,N
Cust1075,N
Cust32956,N
Cust31223,N
Cust25733,N
Cust12612,N
Cust5956,Y
Cust28131,N
Cust33199,N
Cust19171,N
Cust3596,Y
Cust3036,Y
Cust39410,N
Cust22817,Y
Cust19974,N
Cust33673,N
Cust32485,N
Cust24083,N
Cust36124,N
Cust19887,N
Cust4045,Y
Cust30374,N
Cust3514,Y
Cust33197,N
Cust31450,N
Cust32741,N
Cust16230,N
Cust29343,N
Cust34811,N
Cust17645,N
Cust32365,N
Cust12983,N
Cust33835,N
Cust5105,Y
Cust31474,N
Cust31581,N
Cust23581,N
Cust14461,N
Cust25176,N
Cust13031,Y
Cust3438,Y
Cust21843,N
Cust28368,N
Cust7527,Y
Cust16570,N
Cust27303,N
Cust22472,Y
Cust37873,N
Cust13024,Y
Cust12050,N
Cust15390,N
Cust4767,Y
Cust8452,N
Cust31796,N
Cust11166,N
Cust25138,N
Cust11475,N
Cust9304,Y
Cust37949,N
Cust1633,N
Cust8098,Y
Cust37956,N
Cust11035,N
Cust35278,N
Cust24703,N
Cust12589,N
Cust39295,N
Cust16106,N
Cust34103,Y
Cust23941,N
Cust16055,N
Cust38482,N
Cust11579,N
Cust17112,N
Cust18456,Y
Cust3478,Y
Cust22466,Y
Cust18997,N
Cust12507,N
Cust26157,N
Cust24579,N
Cust6548,Y
Cust1459,N
Cust9384,Y
Cust10953,N
Cust9885,N
Cust17383,N
Cust14322,Y
Cust16154,N
Cust1697,N
Cust4677,Y
Cust6616,Y
Cust20009,N
Cust14427,Y
Cust31337,N
Cust28881,N
Cust21106,N
Cust36273,N
Cust19140,N
Cust37300,N
Cust14422,Y
Cust37819,N
Cust12166,N
Cust24045,N
Cust3195,N
Cust16642,N
Cust4959,Y
Cust22240,Y
Cust30208,N
Cust15921,N
Cust31270,Y
Cust33705,N
Cust25993,N
Cust38028,N
Cust36838,N
Cust6397,Y
Cust31513,N
Cust30739,N
Cust11456,N
Cust16156,N
Cust11051,N
Cust37328,N
Cust23691,Y
Cust36359,N
Cust14891,N
Cust2309,Y
Cust33302,N
Cust11923,N
Cust20654,N
Cust3505,Y
Cust37103,N
Cust38074,N
Cust5307,N
Cust22380,Y
Cust32703,N
Cust23606,N
Cust22617,Y
Cust16789,Y
Cust3426,Y
Cust24349,N
Cust24614,N
Cust12684,N
Cust21771,N
Cust3885,Y
Cust2755,Y
Cust8423,N
Cust22520,Y
Cust13655,N
Cust18936,Y
Cust33190,N
Cust22119,Y
Cust7994,Y
Cust26009,N
Cust36022,N
Cust28761,N
Cust15543,N
Cust4725,Y
Cust11734,N
Cust9453,Y
Cust37116,N
Cust23561,N
Cust33117,N
Cust33718,N
Cust6496,Y
Cust5556,Y
Cust14568,N
Cust31421,N
Cust11068,N
Cust2593,Y
Cust35490,N
Cust9499,N
Cust5101,Y
Cust3128,Y
Cust23939,N
Cust37011,N
Cust35917,N
Cust23754,N
Cust20608,N
Cust28196,N
Cust37734,N
Cust28866,N
Cust30773,N
Cust34700,N
Cust3231,Y
Cust3791,Y
Cust13049,Y
Cust29638,N
Cust17755,N
Cust2512,Y
Cust7006,Y
Cust4025,Y
Cust22869,Y
Cust28199,N
Cust12603,N
Cust4881,Y
Cust33683,Y
Cust25299,N
Cust15853,N
Cust33507,N
Cust29781,N
Cust11964,N
Cust11715,N
Cust24651,N
Cust15823,N
Cust25810,N
Cust6257,Y
Cust17212,N
Cust32927,N
Cust14830,Y
Cust26916,N
Cust36656,N
Cust14081,N
Cust36371,N
Cust17914,N
Cust13121,N
Cust15266,N
Cust31371,Y
Cust31791,N
Cust14277,Y
Cust6160,Y
Cust14716,N
Cust4824,N
Cust32526,Y
Cust28267,N
Cust17923,N
Cust20963,N
Cust37007,N
Cust4100,Y
Cust26573,N
Cust3856,Y
Cust32640,N
Cust23626,N
Cust19655,N
Cust5575,Y
Cust14013,N
Cust31874,N
Cust6981,Y
Cust16953,N
Cust2910,N
Cust15199,N
Cust23037,N
Cust1768,N
Cust9243,N
Cust31568,N
Cust39172,N
Cust8444,N
Cust17796,N
Cust19963,N
Cust1729,Y
Cust13953,N
Cust18605,Y
Cust8233,N
Cust11815,Y
Cust26114,N
Cust35508,N
Cust36926,N
Cust28517,N
Cust7486,Y
Cust28702,N
Cust7547,Y
Cust2551,N
Cust1301,N
Cust19798,N
Cust31740,N
Cust16590,N
Cust22687,Y
Cust35790,N
Cust17334,N
Cust12470,N
Cust34998,N
Cust31525,N
Cust26417,N
Cust16873,N
Cust16029,N
Cust29628,N
Cust11244,N
Cust17369,N
Cust3646,Y
Cust19646,N
Cust10517,N
Cust5467,Y
Cust34019,N
Cust36842,N
Cust10513,N
Cust37382,N
Cust27668,N
Cust20906,N
Cust20456,N
Cust30520,N
Cust14104,N
Cust19987,N
Cust28717,N
Cust3437,Y
Cust27709,N
Cust32076,N
Cust21916,N
Cust39102,N
Cust5949,N
Cust34587,N
Cust10394,N
Cust26771,Y
Cust35642,N
Cust16657,N
Cust7616,Y
Cust27404,N
Cust33881,N
Cust20695,N
Cust8937,N
Cust23596,N
Cust18865,Y
Cust30087,N
Cust11399,N
Cust29459,N
Cust23379,N
Cust1140,N
Cust6555,Y
Cust30099,N
Cust36907,N
Cust22737,Y
Cust5128,N
Cust22137,Y
Cust36296,N
Cust10231,N
Cust38021,N
Cust12371,N
Cust36191,N
Cust28793,N
Cust31894,N
Cust32900,N
Cust18981,N
Cust31596,N
Cust19524,N
Cust2831,Y
Cust11754,N
Cust8851,N
Cust25956,N
Cust27046,N
Cust36152,N
Cust2636,Y
Cust37214,N
Cust29047,N
Cust27242,N
Cust6786,Y
Cust19359,N
Cust28181,N
Cust6740,Y
Cust3952,Y
Cust34657,N
Cust37040,N
Cust4014,Y
Cust29253,N
Cust21787,Y
Cust33938,N
Cust25537,N
Cust8180,N
Cust31569,N
Cust7789,Y
Cust5095,Y
Cust14305,Y
Cust22101,Y
Cust38829,N
Cust35736,N
Cust26223,N
Cust1058,N
Cust18017,Y
Cust19801,N
Cust31196,N
Cust13145,N
Cust5512,Y
Cust37777,N
Cust19123,N
Cust23922,N
Cust2092,Y
Cust21149,N
Cust19741,N
Cust39286,N
Cust8218,N
Cust37790,N
Cust36151,N
Cust15910,N
Cust17276,N
Cust31312,N
Cust24987,N
Cust13510,N
Cust14663,N
Cust20154,N
Cust29439,N
Cust4850,Y
Cust23528,N
Cust4125,Y
Cust7418,Y
Cust3773,Y
Cust18338,Y
Cust19091,N
Cust15309,N
Cust10959,N
Cust13140,N
Cust13836,N
Cust16213,N
Cust36549,N
Cust10490,N
Cust22342,Y
Cust39259,N
Cust1049,N
Cust19908,N
Cust23710,N
Cust27986,N
Cust3946,Y
Cust26539,N
Cust33676,N
Cust8632,N
Cust16582,N
Cust26273,N
Cust11953,N
Cust34775,N
Cust16533,N
Cust37415,N
Cust26433,N
Cust18048,Y
Cust35995,N
Cust12143,N
Cust8646,N
Cust29069,N
Cust37084,N
Cust24468,N
Cust26059,N
Cust16704,Y
Cust32882,N
Cust27151,N
Cust11571,N
Cust8247,N
Cust18073,Y
Cust26671,N
Cust20454,N
Cust13529,N
Cust8899,N
Cust29969,N
Cust37110,N
Cust14028,N
Cust31361,N
Cust29432,N
Cust4751,N
Cust28559,N
Cust19689,N
Cust4366,Y
Cust36986,N
Cust23569,N
Cust25521,N
Cust3456,Y
Cust18062,Y
Cust3595,Y
Cust3627,Y
Cust23335,N
Cust9372,Y
Cust12265,N
Cust35883,N
Cust25525,N
Cust19752,N
Cust2974,Y
Cust2020,Y
Cust3084,Y
Cust39257,N
Cust28179,N
Cust30377,N
Cust7840,Y
Cust35445,N
Cust37542,N
Cust21735,N
Cust25584,N
Cust38628,N
Cust24813,N
Cust9638,N
Cust31597,N
Cust33444,N
Cust30843,N
Cust16608,N
Cust5249,N
Cust10220,N
Cust38806,N
Cust12862,N
Cust36727,N
Cust27694,N
Cust29265,N
Cust35903,N
Cust18395,Y
Cust11275,Y
Cust14414,Y
Cust13364,N
Cust1560,N
Cust5250,Y
Cust16193,N
Cust20602,N
Cust32096,N
Cust32133,N
Cust19131,N
Cust19546,N
Cust23721,N
Cust22210,Y
Cust9666,N
Cust27065,N
Cust29382,N
Cust26094,N
Cust26095,N
Cust23518,N
Cust7668,Y
Cust20186,N
Cust17709,N
Cust10037,N
Cust17140,N
Cust5511,Y
Cust23794,N
Cust5304,Y
Cust18160,Y
Cust1432,N
Cust27945,Y
Cust8123,N
Cust37522,N
Cust39199,N
Cust29720,N
Cust3682,Y
Cust19193,N
Cust38674,Y
Cust1450,N
Cust14526,N
Cust9461,Y
Cust6403,Y
Cust27010,N
Cust14098,N
Cust15648,N
Cust34696,N
Cust27732,N
Cust9516,N
Cust20941,N
Cust7059,Y
